key,score,time,nok,nko,nsession,nycard,team,playerSurname,userId,sumscore,sumtime,sumnok,sumnko,sumnsession,sumnycard
"02/01/2012",0,81,54,8,77,0,"Arsenal","Ramsey",41792,1,1579,1098,180,1548,1
"15/01/2012",0,90,41,13,83,0,"Arsenal","Ramsey",41792,1,1669,1139,193,1631,1
"22/01/2012",0,84,40,8,63,1,"Arsenal","Ramsey",41792,1,1753,1179,201,1694,2
"01/02/2012",0,80,49,9,80,0,"Arsenal","Ramsey",41792,1,1833,1228,210,1774,2
"11/02/2012",1,18,29,1,36,0,"Arsenal","Ramsey",41792,2,1851,1257,211,1810,2
"12/03/2012",0,14,9,4,19,0,"Arsenal","Ramsey",41792,2,1865,1266,215,1829,2
"21/03/2012",0,90,39,10,66,0,"Arsenal","Ramsey",41792,2,1955,1305,225,1895,2
"24/03/2012",0,22,17,1,21,0,"Arsenal","Ramsey",41792,2,1977,1322,226,1916,2
"31/03/2012",0,70,47,8,72,0,"Arsenal","Ramsey",41792,2,2047,1369,234,1988,2
"08/04/2012",0,11,7,1,13,0,"Arsenal","Ramsey",41792,2,2058,1376,235,2001,2
"11/04/2012",0,90,80,8,107,0,"Arsenal","Ramsey",41792,2,2148,1456,243,2108,2
"16/04/2012",0,81,72,10,92,0,"Arsenal","Ramsey",41792,2,2229,1528,253,2200,2
"21/04/2012",0,90,63,3,80,0,"Arsenal","Ramsey",41792,2,2319,1591,256,2280,2
"28/04/2012",0,73,58,10,84,0,"Arsenal","Ramsey",41792,2,2392,1649,266,2364,2
"05/05/2012",0,63,37,4,51,1,"Arsenal","Ramsey",41792,2,2455,1686,270,2415,3
"13/05/2012",0,10,4,3,7,0,"Arsenal","Ramsey",41792,2,2465,1690,273,2422,3
"13/08/2011",0,85,65,9,84,1,"Arsenal","Rosicky",8597,0,85,65,9,84,1
"28/08/2011",0,90,63,9,80,0,"Arsenal","Rosicky",8597,0,175,128,18,164,1
"24/09/2011",0,8,12,1,13,0,"Arsenal","Rosicky",8597,0,183,140,19,177,1
"16/10/2011",0,77,50,10,69,0,"Arsenal","Rosicky",8597,0,260,190,29,246,1
"29/10/2011",0,11,11,3,17,0,"Arsenal","Rosicky",8597,0,271,201,32,263,1
"05/11/2011",0,19,15,2,19,0,"Arsenal","Rosicky",8597,0,290,216,34,282,1
"10/12/2011",0,7,5,2,9,0,"Arsenal","Rosicky",8597,0,297,221,36,291,1
"21/12/2011",0,24,21,3,31,0,"Arsenal","Rosicky",8597,0,321,242,39,322,1
"27/12/2011",0,90,71,15,95,0,"Arsenal","Rosicky",8597,0,411,313,54,417,1
"31/12/2011",0,22,13,1,17,0,"Arsenal","Rosicky",8597,0,433,326,55,434,1
"02/01/2012",0,25,14,2,20,0,"Arsenal","Rosicky",8597,0,458,340,57,454,1
"15/01/2012",0,27,22,1,30,0,"Arsenal","Rosicky",8597,0,485,362,58,484,1
"22/01/2012",0,90,44,8,69,1,"Arsenal","Rosicky",8597,0,575,406,66,553,2
"01/02/2012",0,10,5,2,9,0,"Arsenal","Rosicky",8597,0,585,411,68,562,2
"04/02/2012",0,90,47,12,71,0,"Arsenal","Rosicky",8597,0,675,458,80,633,2
"11/02/2012",0,90,60,18,97,1,"Arsenal","Rosicky",8597,0,765,518,98,730,3
"26/02/2012",1,90,45,10,70,0,"Arsenal","Rosicky",8597,1,855,563,108,800,3
"03/03/2012",0,90,44,11,65,0,"Arsenal","Rosicky",8597,1,945,607,119,865,3
"12/03/2012",0,76,35,6,56,0,"Arsenal","Rosicky",8597,1,1021,642,125,921,3
"21/03/2012",0,88,47,10,68,0,"Arsenal","Rosicky",8597,1,1109,689,135,989,3
"24/03/2012",0,90,60,12,81,0,"Arsenal","Rosicky",8597,1,1199,749,147,1070,3
"31/03/2012",0,90,68,11,90,0,"Arsenal","Rosicky",8597,1,1289,817,158,1160,3
"08/04/2012",0,90,53,17,87,0,"Arsenal","Rosicky",8597,1,1379,870,175,1247,3
"16/04/2012",0,90,58,16,87,0,"Arsenal","Rosicky",8597,1,1469,928,191,1334,3
"21/04/2012",0,65,21,4,32,1,"Arsenal","Rosicky",8597,1,1534,949,195,1366,4
"28/04/2012",0,90,54,11,76,0,"Arsenal","Rosicky",8597,1,1624,1003,206,1442,4
"05/05/2012",0,90,58,8,80,0,"Arsenal","Rosicky",8597,1,1714,1061,214,1522,4
"13/05/2012",0,45,39,4,47,0,"Arsenal","Rosicky",8597,1,1759,1100,218,1569,4
"13/08/2011",0,90,52,9,85,0,"Arsenal","Sagna",37748,0,90,52,9,85,0
"20/08/2011",0,90,34,7,77,0,"Arsenal","Sagna",37748,0,180,86,16,162,0
"10/09/2011",0,90,45,7,69,0,"Arsenal","Sagna",37748,0,270,131,23,231,0
"17/09/2011",0,53,33,7,49,0,"Arsenal","Sagna",37748,0,323,164,30,280,0
"24/09/2011",0,90,58,6,84,0,"Arsenal","Sagna",37748,0,413,222,36,364,0
"02/10/2011",0,68,23,9,45,0,"Arsenal","Sagna",37748,0,481,245,45,409,0
"01/02/2012",0,90,50,7,81,0,"Arsenal","Sagna",37748,0,571,295,52,490,0
"04/02/2012",0,22,15,5,24,0,"Arsenal","Sagna",37748,0,593,310,57,514,0
"11/02/2012",0,90,54,14,94,0,"Arsenal","Sagna",37748,0,683,364,71,608,0
"26/02/2012",1,90,43,14,81,0,"Arsenal","Sagna",37748,1,773,407,85,689,0
"03/03/2012",0,90,30,14,77,0,"Arsenal","Sagna",37748,1,863,437,99,766,0
"12/03/2012",0,90,58,14,93,0,"Arsenal","Sagna",37748,1,953,495,113,859,0
"21/03/2012",0,90,53,22,109,1,"Arsenal","Sagna",37748,1,1043,548,135,968,1
"24/03/2012",0,90,65,6,86,0,"Arsenal","Sagna",37748,1,1133,613,141,1054,1
"31/03/2012",0,90,62,9,83,0,"Arsenal","Sagna",37748,1,1223,675,150,1137,1
"08/04/2012",0,90,50,20,97,0,"Arsenal","Sagna",37748,1,1313,725,170,1234,1
"11/04/2012",0,85,96,13,121,0,"Arsenal","Sagna",37748,1,1398,821,183,1355,1
"16/04/2012",0,90,46,13,81,1,"Arsenal","Sagna",37748,1,1488,867,196,1436,2
"21/04/2012",0,90,58,13,89,0,"Arsenal","Sagna",37748,1,1578,925,209,1525,2
"28/04/2012",0,90,40,12,78,0,"Arsenal","Sagna",37748,1,1668,965,221,1603,2
"05/05/2012",0,33,18,10,39,0,"Arsenal","Sagna",37748,1,1701,983,231,1642,2
"13/08/2011",0,90,61,5,81,1,"Arsenal","Song",21091,0,90,61,5,81,1
"17/09/2011",0,76,47,11,75,0,"Arsenal","Song",21091,0,166,108,16,156,1
"24/09/2011",1,90,55,13,77,0,"Arsenal","Song",21091,1,256,163,29,233,1
"02/10/2011",0,90,37,10,59,0,"Arsenal","Song",21091,1,346,200,39,292,1
"16/10/2011",0,90,53,11,81,1,"Arsenal","Song",21091,1,436,253,50,373,2
"23/10/2011",0,90,63,8,88,0,"Arsenal","Song",21091,1,526,316,58,461,2
"29/10/2011",0,90,40,7,58,1,"Arsenal","Song",21091,1,616,356,65,519,3
"05/11/2011",0,90,72,12,93,0,"Arsenal","Song",21091,1,706,428,77,612,3
"19/11/2011",0,90,44,11,67,0,"Arsenal","Song",21091,1,796,472,88,679,3
"26/11/2011",0,90,61,8,88,0,"Arsenal","Song",21091,1,886,533,96,767,3
"03/12/2011",0,80,63,12,86,1,"Arsenal","Song",21091,1,966,596,108,853,4
"10/12/2011",0,90,56,17,85,0,"Arsenal","Song",21091,1,1056,652,125,938,4
"18/12/2011",0,90,35,8,58,1,"Arsenal","Song",21091,1,1146,687,133,996,5
"27/12/2011",0,71,56,5,69,1,"Arsenal","Song",21091,1,1217,743,138,1065,6
"31/12/2011",0,90,65,9,84,0,"Arsenal","Song",21091,1,1307,808,147,1149,6
"02/01/2012",0,90,49,6,70,0,"Arsenal","Song",21091,1,1397,857,153,1219,6
"15/01/2012",0,90,40,8,59,0,"Arsenal","Song",21091,1,1487,897,161,1278,6
"22/01/2012",0,90,47,9,72,1,"Arsenal","Song",21091,1,1577,944,170,1350,7
"01/02/2012",0,90,53,15,81,0,"Arsenal","Song",21091,1,1667,997,185,1431,7
"04/02/2012",0,72,62,8,75,0,"Arsenal","Song",21091,1,1739,1059,193,1506,7
"11/02/2012",0,90,83,14,105,0,"Arsenal","Song",21091,1,1829,1142,207,1611,7
"26/02/2012",0,90,53,9,81,0,"Arsenal","Song",21091,1,1919,1195,216,1692,7
"03/03/2012",0,90,44,11,63,0,"Arsenal","Song",21091,1,2009,1239,227,1755,7
"12/03/2012",0,90,55,10,75,0,"Arsenal","Song",21091,1,2099,1294,237,1830,7
"21/03/2012",0,90,47,9,74,0,"Arsenal","Song",21091,1,2189,1341,246,1904,7
"24/03/2012",0,90,63,7,78,0,"Arsenal","Song",21091,1,2279,1404,253,1982,7
"31/03/2012",0,90,90,18,125,1,"Arsenal","Song",21091,1,2369,1494,271,2107,8
"08/04/2012",0,90,59,16,92,0,"Arsenal","Song",21091,1,2459,1553,287,2199,8
"11/04/2012",0,90,90,10,107,0,"Arsenal","Song",21091,1,2549,1643,297,2306,8
"16/04/2012",0,90,56,14,88,1,"Arsenal","Song",21091,1,2639,1699,311,2394,9
"21/04/2012",0,90,49,10,74,0,"Arsenal","Song",21091,1,2729,1748,321,2468,9
"28/04/2012",0,90,54,14,82,1,"Arsenal","Song",21091,1,2819,1802,335,2550,10
"05/05/2012",0,90,49,18,78,0,"Arsenal","Song",21091,1,2909,1851,353,2628,10
"13/05/2012",0,90,48,9,78,0,"Arsenal","Song",21091,1,2999,1899,362,2706,10
"02/01/2012",0,9,3,0,5,0,"Arsenal","Squillaci",13439,0,9,3,0,5,0
"13/08/2011",0,90,22,11,40,1,"Arsenal","Szczesny",59936,0,90,22,11,40,1
"20/08/2011",0,90,33,10,51,0,"Arsenal","Szczesny",59936,0,180,55,21,91,1
"28/08/2011",0,90,14,16,39,0,"Arsenal","Szczesny",59936,0,270,69,37,130,1
"10/09/2011",0,90,20,7,31,0,"Arsenal","Szczesny",59936,0,360,89,44,161,1
"17/09/2011",0,90,27,1,31,0,"Arsenal","Szczesny",59936,0,450,116,45,192,1
"24/09/2011",0,90,27,1,31,0,"Arsenal","Szczesny",59936,0,540,143,46,223,1
"02/10/2011",0,90,19,19,44,0,"Arsenal","Szczesny",59936,0,630,162,65,267,1
"16/10/2011",0,90,21,7,31,0,"Arsenal","Szczesny",59936,0,720,183,72,298,1
"23/10/2011",0,90,28,13,43,0,"Arsenal","Szczesny",59936,0,810,211,85,341,1
"29/10/2011",0,90,21,13,43,1,"Arsenal","Szczesny",59936,0,900,232,98,384,2
"05/11/2011",0,90,24,17,43,0,"Arsenal","Szczesny",59936,0,990,256,115,427,2
"19/11/2011",0,90,25,18,47,0,"Arsenal","Szczesny",59936,0,1080,281,133,474,2
"26/11/2011",0,90,23,1,26,0,"Arsenal","Szczesny",59936,0,1170,304,134,500,2
"03/12/2011",0,90,31,3,38,0,"Arsenal","Szczesny",59936,0,1260,335,137,538,2
"10/12/2011",0,90,31,12,47,0,"Arsenal","Szczesny",59936,0,1350,366,149,585,2
"18/12/2011",0,90,28,17,56,0,"Arsenal","Szczesny",59936,0,1440,394,166,641,2
"21/12/2011",0,90,22,17,46,0,"Arsenal","Szczesny",59936,0,1530,416,183,687,2
"27/12/2011",0,90,23,5,28,0,"Arsenal","Szczesny",59936,0,1620,439,188,715,2
"31/12/2011",0,90,20,11,41,0,"Arsenal","Szczesny",59936,0,1710,459,199,756,2
"02/01/2012",0,90,23,20,51,0,"Arsenal","Szczesny",59936,0,1800,482,219,807,2
"15/01/2012",0,90,14,15,31,0,"Arsenal","Szczesny",59936,0,1890,496,234,838,2
"22/01/2012",0,90,16,24,48,0,"Arsenal","Szczesny",59936,0,1980,512,258,886,2
"01/02/2012",0,90,39,7,50,0,"Arsenal","Szczesny",59936,0,2070,551,265,936,2
"04/02/2012",0,90,19,1,21,0,"Arsenal","Szczesny",59936,0,2160,570,266,957,2
"11/02/2012",0,90,21,2,28,0,"Arsenal","Szczesny",59936,0,2250,591,268,985,2
"26/02/2012",0,90,18,11,34,0,"Arsenal","Szczesny",59936,0,2340,609,279,1019,2
"03/03/2012",0,90,27,20,62,0,"Arsenal","Szczesny",59936,0,2430,636,299,1081,2
"12/03/2012",0,90,31,3,38,0,"Arsenal","Szczesny",59936,0,2520,667,302,1119,2
"21/03/2012",0,90,37,10,51,0,"Arsenal","Szczesny",59936,0,2610,704,312,1170,2
"24/03/2012",0,90,36,14,52,0,"Arsenal","Szczesny",59936,0,2700,740,326,1222,2
"31/03/2012",0,90,17,1,23,0,"Arsenal","Szczesny",59936,0,2790,757,327,1245,2
"08/04/2012",0,90,20,13,37,0,"Arsenal","Szczesny",59936,0,2880,777,340,1282,2
"11/04/2012",0,90,20,5,28,0,"Arsenal","Szczesny",59936,0,2970,797,345,1310,2
"16/04/2012",0,90,23,3,31,0,"Arsenal","Szczesny",59936,0,3060,820,348,1341,2
"21/04/2012",0,90,33,3,40,0,"Arsenal","Szczesny",59936,0,3150,853,351,1381,2
"28/04/2012",0,90,23,12,45,0,"Arsenal","Szczesny",59936,0,3240,876,363,1426,2
"05/05/2012",0,90,27,14,46,0,"Arsenal","Szczesny",59936,0,3330,903,377,1472,2
"13/05/2012",0,90,12,13,34,0,"Arsenal","Szczesny",59936,0,3420,915,390,1506,2
"28/08/2011",0,90,29,7,63,0,"Arsenal","Traore",20488,0,90,29,7,63,0
"13/08/2011",0,90,53,8,77,1,"Arsenal","Vermaelen",15943,0,90,53,8,77,1
"20/08/2011",0,90,46,6,76,0,"Arsenal","Vermaelen",15943,0,180,99,14,153,1
"29/10/2011",0,2,0,1,3,0,"Arsenal","Vermaelen",15943,0,182,99,15,156,1
"05/11/2011",1,90,64,8,86,0,"Arsenal","Vermaelen",15943,1,272,163,23,242,1
"19/11/2011",0,90,41,6,55,0,"Arsenal","Vermaelen",15943,1,362,204,29,297,1
"26/11/2011",1,90,36,7,60,0,"Arsenal","Vermaelen",15943,2,452,240,36,357,1
"03/12/2011",1,90,71,5,81,0,"Arsenal","Vermaelen",15943,3,542,311,41,438,1
"10/12/2011",0,82,47,12,79,0,"Arsenal","Vermaelen",15943,3,624,358,53,517,1
"18/12/2011",0,90,33,6,69,0,"Arsenal","Vermaelen",15943,3,714,391,59,586,1
"21/12/2011",0,90,45,13,82,0,"Arsenal","Vermaelen",15943,3,804,436,72,668,1
"27/12/2011",0,90,55,11,86,1,"Arsenal","Vermaelen",15943,3,894,491,83,754,2
"31/12/2011",0,54,24,5,37,0,"Arsenal","Vermaelen",15943,3,948,515,88,791,2
"22/01/2012",0,90,23,9,55,0,"Arsenal","Vermaelen",15943,3,1038,538,97,846,2
"01/02/2012",0,90,32,17,77,1,"Arsenal","Vermaelen",15943,3,1128,570,114,923,3
"04/02/2012",0,90,45,9,62,1,"Arsenal","Vermaelen",15943,3,1218,615,123,985,4
"11/02/2012",0,90,41,6,62,0,"Arsenal","Vermaelen",15943,3,1308,656,129,1047,4
"26/02/2012",0,90,37,7,61,0,"Arsenal","Vermaelen",15943,3,1398,693,136,1108,4
"03/03/2012",0,90,40,10,63,1,"Arsenal","Vermaelen",15943,3,1488,733,146,1171,5
"12/03/2012",1,90,53,10,76,0,"Arsenal","Vermaelen",15943,4,1578,786,156,1247,5
"21/03/2012",1,90,45,7,64,0,"Arsenal","Vermaelen",15943,5,1668,831,163,1311,5
"24/03/2012",0,90,59,7,73,0,"Arsenal","Vermaelen",15943,5,1758,890,170,1384,5
"31/03/2012",0,90,58,11,90,1,"Arsenal","Vermaelen",15943,5,1848,948,181,1474,6
"08/04/2012",0,90,32,5,48,0,"Arsenal","Vermaelen",15943,5,1938,980,186,1522,6
"11/04/2012",0,90,71,8,87,0,"Arsenal","Vermaelen",15943,5,2028,1051,194,1609,6
"16/04/2012",1,90,62,4,76,0,"Arsenal","Vermaelen",15943,6,2118,1113,198,1685,6
"21/04/2012",0,90,43,2,63,0,"Arsenal","Vermaelen",15943,6,2208,1156,200,1748,6
"28/04/2012",0,90,31,8,55,0,"Arsenal","Vermaelen",15943,6,2298,1187,208,1803,6
"05/05/2012",0,90,30,7,49,1,"Arsenal","Vermaelen",15943,6,2388,1217,215,1852,7
"13/05/2012",0,90,35,4,48,0,"Arsenal","Vermaelen",15943,6,2478,1252,219,1900,7
"13/08/2011",0,29,4,3,16,0,"Arsenal","Walcott",20467,0,29,4,3,16,0
"20/08/2011",0,80,13,8,31,0,"Arsenal","Walcott",20467,0,109,17,11,47,0
"28/08/2011",1,84,21,6,35,0,"Arsenal","Walcott",20467,1,193,38,17,82,0
"10/09/2011",0,90,19,10,48,1,"Arsenal","Walcott",20467,1,283,57,27,130,1
"17/09/2011",0,25,16,4,27,0,"Arsenal","Walcott",20467,1,308,73,31,157,1
"24/09/2011",0,89,25,12,58,0,"Arsenal","Walcott",20467,1,397,98,43,215,1
"02/10/2011",0,72,7,5,25,0,"Arsenal","Walcott",20467,1,469,105,48,240,1
"16/10/2011",0,90,23,8,42,0,"Arsenal","Walcott",20467,1,559,128,56,282,1
"23/10/2011",0,71,15,3,31,0,"Arsenal","Walcott",20467,1,630,143,59,313,1
"29/10/2011",1,79,27,8,49,0,"Arsenal","Walcott",20467,2,709,170,67,362,1
"05/11/2011",0,78,21,14,50,0,"Arsenal","Walcott",20467,2,787,191,81,412,1
"19/11/2011",0,89,24,13,54,0,"Arsenal","Walcott",20467,2,876,215,94,466,1
"26/11/2011",0,90,28,8,47,0,"Arsenal","Walcott",20467,2,966,243,102,513,1
"03/12/2011",0,80,29,5,43,0,"Arsenal","Walcott",20467,2,1046,272,107,556,1
"10/12/2011",0,89,16,14,46,0,"Arsenal","Walcott",20467,2,1135,288,121,602,1
"18/12/2011",0,69,11,4,28,0,"Arsenal","Walcott",20467,2,1204,299,125,630,1
"21/12/2011",0,90,13,7,36,0,"Arsenal","Walcott",20467,2,1294,312,132,666,1
"31/12/2011",0,75,11,3,23,0,"Arsenal","Walcott",20467,2,1369,323,135,689,1
"02/01/2012",0,65,16,7,32,0,"Arsenal","Walcott",20467,2,1434,339,142,721,1
"15/01/2012",1,90,20,10,53,0,"Arsenal","Walcott",20467,3,1524,359,152,774,1
"22/01/2012",0,90,21,9,47,0,"Arsenal","Walcott",20467,3,1614,380,161,821,1
"01/02/2012",0,90,24,9,52,0,"Arsenal","Walcott",20467,3,1704,404,170,873,1
"04/02/2012",0,90,32,15,56,0,"Arsenal","Walcott",20467,3,1794,436,185,929,1
"11/02/2012",0,87,28,7,54,0,"Arsenal","Walcott",20467,3,1881,464,192,983,1
"26/02/2012",2,82,14,7,38,0,"Arsenal","Walcott",20467,5,1963,478,199,1021,1
"03/03/2012",0,90,13,7,40,0,"Arsenal","Walcott",20467,5,2053,491,206,1061,1
"12/03/2012",0,90,32,14,65,0,"Arsenal","Walcott",20467,5,2143,523,220,1126,1
"21/03/2012",0,79,15,8,36,0,"Arsenal","Walcott",20467,5,2222,538,228,1162,1
"24/03/2012",1,78,22,10,43,0,"Arsenal","Walcott",20467,6,2300,560,238,1205,1
"31/03/2012",1,90,21,12,49,0,"Arsenal","Walcott",20467,7,2390,581,250,1254,1
"08/04/2012",0,85,21,12,50,0,"Arsenal","Walcott",20467,7,2475,602,262,1304,1
"11/04/2012",1,76,38,12,54,0,"Arsenal","Walcott",20467,8,2551,640,274,1358,1
"16/04/2012",0,90,22,5,42,0,"Arsenal","Walcott",20467,8,2641,662,279,1400,1
"21/04/2012",0,60,12,7,26,0,"Arsenal","Walcott",20467,8,2701,674,286,1426,1
"13/05/2012",0,45,9,4,18,0,"Arsenal","Walcott",20467,8,2746,683,290,1444,1
"22/01/2012",0,45,20,7,43,0,"Arsenal","Yennaris",86364,0,45,20,7,43,0
"13/08/2011",0,90,17,12,43,0,"Arsenal","van Persie",12297,0,90,17,12,43,0
"20/08/2011",0,90,15,10,37,0,"Arsenal","van Persie",12297,0,180,32,22,80,0
"28/08/2011",1,84,21,5,36,0,"Arsenal","van Persie",12297,1,264,53,27,116,0
"10/09/2011",0,81,18,7,32,0,"Arsenal","van Persie",12297,1,345,71,34,148,0
"17/09/2011",0,90,26,15,54,0,"Arsenal","van Persie",12297,1,435,97,49,202,0
"24/09/2011",2,86,28,10,55,0,"Arsenal","van Persie",12297,3,521,125,59,257,0
"02/10/2011",0,90,20,12,44,0,"Arsenal","van Persie",12297,3,611,145,71,301,0
"16/10/2011",2,90,22,11,49,1,"Arsenal","van Persie",12297,5,701,167,82,350,1
"23/10/2011",2,23,13,5,21,0,"Arsenal","van Persie",12297,7,724,180,87,371,1
"29/10/2011",3,90,23,9,53,1,"Arsenal","van Persie",12297,10,814,203,96,424,2
"05/11/2011",1,90,37,7,54,0,"Arsenal","van Persie",12297,11,904,240,103,478,2
"19/11/2011",2,90,27,8,46,0,"Arsenal","van Persie",12297,13,994,267,111,524,2
"26/11/2011",0,90,21,14,52,0,"Arsenal","van Persie",12297,13,1084,288,125,576,2
"03/12/2011",1,90,44,11,71,0,"Arsenal","van Persie",12297,14,1174,332,136,647,2
"10/12/2011",1,90,18,10,47,0,"Arsenal","van Persie",12297,15,1264,350,146,694,2
"18/12/2011",0,90,18,19,54,0,"Arsenal","van Persie",12297,15,1354,368,165,748,2
"21/12/2011",1,90,24,12,55,1,"Arsenal","van Persie",12297,16,1444,392,177,803,3
"27/12/2011",0,90,16,11,48,0,"Arsenal","van Persie",12297,16,1534,408,188,851,3
"31/12/2011",1,90,22,12,50,0,"Arsenal","van Persie",12297,17,1624,430,200,901,3
"02/01/2012",0,90,24,8,50,0,"Arsenal","van Persie",12297,17,1714,454,208,951,3
"15/01/2012",1,90,20,8,41,0,"Arsenal","van Persie",12297,18,1804,474,216,992,3
"22/01/2012",1,90,8,10,26,1,"Arsenal","van Persie",12297,19,1894,482,226,1018,4
"01/02/2012",0,90,24,7,45,0,"Arsenal","van Persie",12297,19,1984,506,233,1063,4
"04/02/2012",3,90,41,17,66,0,"Arsenal","van Persie",12297,22,2074,547,250,1129,4
"11/02/2012",0,90,21,5,37,0,"Arsenal","van Persie",12297,22,2164,568,255,1166,4
"26/02/2012",1,90,24,9,57,1,"Arsenal","van Persie",12297,23,2254,592,264,1223,5
"03/03/2012",2,90,20,4,40,0,"Arsenal","van Persie",12297,25,2344,612,268,1263,5
"12/03/2012",1,90,19,11,45,1,"Arsenal","van Persie",12297,26,2434,631,279,1308,6
"21/03/2012",0,90,18,9,40,0,"Arsenal","van Persie",12297,26,2524,649,288,1348,6
"24/03/2012",0,90,25,11,51,0,"Arsenal","van Persie",12297,26,2614,674,299,1399,6
"31/03/2012",0,90,20,8,43,0,"Arsenal","van Persie",12297,26,2704,694,307,1442,6
"08/04/2012",0,90,22,10,40,0,"Arsenal","van Persie",12297,26,2794,716,317,1482,6
"11/04/2012",1,90,47,11,70,0,"Arsenal","van Persie",12297,27,2884,763,328,1552,6
"16/04/2012",0,90,22,8,41,0,"Arsenal","van Persie",12297,27,2974,785,336,1593,6
"21/04/2012",0,90,12,14,35,1,"Arsenal","van Persie",12297,27,3064,797,350,1628,7
"28/04/2012",1,90,26,9,49,0,"Arsenal","van Persie",12297,28,3154,823,359,1677,7
"05/05/2012",2,90,21,10,45,0,"Arsenal","van Persie",12297,30,3244,844,369,1722,7
"13/05/2012",0,90,15,8,35,1,"Arsenal","van Persie",12297,30,3334,859,377,1757,8
"10/09/2011",1,90,39,6,63,0,"Tottenham Hotspur","Adebayor",17500,1,90,39,6,63,0
"18/09/2011",2,90,65,8,87,1,"Tottenham Hotspur","Adebayor",17500,3,180,104,14,150,1
"24/09/2011",0,90,33,4,63,1,"Tottenham Hotspur","Adebayor",17500,3,270,137,18,213,2
"02/10/2011",0,85,16,7,36,0,"Tottenham Hotspur","Adebayor",17500,3,355,153,25,249,2
"16/10/2011",0,89,20,11,44,0,"Tottenham Hotspur","Adebayor",17500,3,444,173,36,293,2
"23/10/2011",0,90,21,5,35,0,"Tottenham Hotspur","Adebayor",17500,3,534,194,41,328,2
"30/10/2011",0,90,22,13,54,0,"Tottenham Hotspur","Adebayor",17500,3,624,216,54,382,2
"06/11/2011",0,90,32,13,65,0,"Tottenham Hotspur","Adebayor",17500,3,714,248,67,447,2
"21/11/2011",2,90,30,6,65,0,"Tottenham Hotspur","Adebayor",17500,5,804,278,73,512,2
"26/11/2011",2,90,48,5,79,0,"Tottenham Hotspur","Adebayor",17500,7,894,326,78,591,2
"03/12/2011",0,90,21,7,41,0,"Tottenham Hotspur","Adebayor",17500,7,984,347,85,632,2
"11/12/2011",1,90,22,8,45,0,"Tottenham Hotspur","Adebayor",17500,8,1074,369,93,677,2
"18/12/2011",0,90,18,13,51,0,"Tottenham Hotspur","Adebayor",17500,8,1164,387,106,728,2
"22/12/2011",1,90,14,7,47,1,"Tottenham Hotspur","Adebayor",17500,9,1254,401,113,775,3
"27/12/2011",0,90,38,10,59,0,"Tottenham Hotspur","Adebayor",17500,9,1344,439,123,834,3
"31/12/2011",0,90,26,5,47,0,"Tottenham Hotspur","Adebayor",17500,9,1434,465,128,881,3
"03/01/2012",0,90,35,10,57,0,"Tottenham Hotspur","Adebayor",17500,9,1524,500,138,938,3
"11/01/2012",0,87,28,6,49,0,"Tottenham Hotspur","Adebayor",17500,9,1611,528,144,987,3
"14/01/2012",0,90,28,8,48,0,"Tottenham Hotspur","Adebayor",17500,9,1701,556,152,1035,3
"31/01/2012",0,79,23,7,36,0,"Tottenham Hotspur","Adebayor",17500,9,1780,579,159,1071,3
"06/02/2012",0,72,21,7,38,0,"Tottenham Hotspur","Adebayor",17500,9,1852,600,166,1109,3
"11/02/2012",1,90,58,4,86,0,"Tottenham Hotspur","Adebayor",17500,10,1942,658,170,1195,3
"26/02/2012",1,90,20,5,43,0,"Tottenham Hotspur","Adebayor",17500,11,2032,678,175,1238,3
"04/03/2012",0,90,23,5,47,0,"Tottenham Hotspur","Adebayor",17500,11,2122,701,180,1285,3
"10/03/2012",0,55,17,4,29,0,"Tottenham Hotspur","Adebayor",17500,11,2177,718,184,1314,3
"24/03/2012",0,90,35,7,63,0,"Tottenham Hotspur","Adebayor",17500,11,2267,753,191,1377,3
"01/04/2012",2,90,22,6,47,0,"Tottenham Hotspur","Adebayor",17500,13,2357,775,197,1424,3
"07/04/2012",0,78,10,5,23,0,"Tottenham Hotspur","Adebayor",17500,13,2435,785,202,1447,3
"09/04/2012",0,45,8,1,16,0,"Tottenham Hotspur","Adebayor",17500,13,2480,793,203,1463,3
"29/04/2012",0,90,39,7,61,0,"Tottenham Hotspur","Adebayor",17500,13,2570,832,210,1524,3
"02/05/2012",2,90,27,10,55,0,"Tottenham Hotspur","Adebayor",17500,15,2660,859,220,1579,3
"06/05/2012",1,90,29,7,54,0,"Tottenham Hotspur","Adebayor",17500,16,2750,888,227,1633,3
"13/05/2012",1,90,30,5,48,0,"Tottenham Hotspur","Adebayor",17500,17,2840,918,232,1681,3
"22/08/2011",0,90,34,11,69,0,"Tottenham Hotspur","Assou-Ekotto",28146,0,90,34,11,69,0
"28/08/2011",0,90,40,11,71,1,"Tottenham Hotspur","Assou-Ekotto",28146,0,180,74,22,140,1
"10/09/2011",0,90,53,13,86,0,"Tottenham Hotspur","Assou-Ekotto",28146,0,270,127,35,226,1
"18/09/2011",0,90,58,10,82,0,"Tottenham Hotspur","Assou-Ekotto",28146,0,360,185,45,308,1
"24/09/2011",0,90,58,16,89,0,"Tottenham Hotspur","Assou-Ekotto",28146,0,450,243,61,397,1
"02/10/2011",0,90,20,16,65,0,"Tottenham Hotspur","Assou-Ekotto",28146,0,540,263,77,462,1
"16/10/2011",0,90,18,14,56,0,"Tottenham Hotspur","Assou-Ekotto",28146,0,630,281,91,518,1
